timestamp,original_power,smoothed,constrained_smooth_24hrs
2017-01-02T18:45:00+00:00,12.548361,98.53092135,77.06904641
2017-01-02T19:00:00+00:00,12.549166,98.53092135,77.06904641
2017-01-02T19:15:00+00:00,12.557844,98.53092135,77.13239838
2017-01-02T19:30:00+00:00,12.584925,98.53092135,79.21935336
2017-01-02T19:45:00+00:00,12.613786,98.53092135,81.40449454
2017-01-02T20:00:00+00:00,12.619911,98.53092135,81.81397044
2017-01-02T20:15:00+00:00,12.63192,98.53092135,82.35150035
2017-01-02T20:30:00+00:00,12.625828,98.53092135,83.43869011
2017-01-02T20:45:00+00:00,12.639748,98.53092135,85.58515285
2017-01-02T21:00:00+00:00,12.622162,98.53092135,86.74355783
2017-01-02T21:15:00+00:00,12.519123,98.53092135,86.74355783
2017-01-02T21:30:00+00:00,12.425667,98.53092135,86.74355783
2017-01-02T21:45:00+00:00,12.363241,98.53092135,86.74355783
2017-01-02T22:00:00+00:00,12.303921,98.53092135,86.74355783
2017-01-02T22:15:00+00:00,12.301285,98.53092135,86.74355783
2017-01-02T22:30:00+00:00,12.280454,98.53092135,86.74355783
2017-01-02T22:45:00+00:00,12.228101,98.53092135,86.74355783
2017-01-02T23:00:00+00:00,12.131107,98.53092135,86.74355783
2017-01-02T23:15:00+00:00,12.074729,98.53092135,86.74355783
2017-01-02T23:30:00+00:00,11.971179,98.53092135,86.74355783
2017-01-02T23:45:00+00:00,11.924597,98.53092135,86.74355783
2017-01-03T00:00:00+00:00,11.921257,98.53092135,86.74355783
2017-01-03T00:15:00+00:00,,,
2017-01-03T00:30:00+00:00,11.81512,98.53092135,86.74355783
2017-01-03T00:45:00+00:00,11.791331,98.53092135,86.74355783
2017-01-03T01:00:00+00:00,11.791485,98.53092135,86.74355783
2017-01-03T01:15:00+00:00,11.825996,98.53092135,86.74355783
2017-01-03T01:30:00+00:00,11.844998,98.53092135,86.74355783
2017-01-03T01:45:00+00:00,11.87703,98.53092135,86.74355783
2017-01-03T02:00:00+00:00,11.709477,98.53092135,86.74355783
2017-01-03T02:15:00+00:00,11.260174,98.53092135,86.74355783
2017-01-03T02:30:00+00:00,11.174108,98.53092135,86.74355783
2017-01-03T02:45:00+00:00,11.186398,98.53092135,86.74355783
2017-01-03T03:00:00+00:00,11.203697,98.53092135,86.74355783
2017-01-03T03:15:00+00:00,11.147918,98.53092135,86.74355783
2017-01-03T03:30:00+00:00,11.165452,98.53092135,86.74355783
2017-01-03T03:45:00+00:00,11.193359,98.53092135,86.74355783
2017-01-03T04:00:00+00:00,11.146781,98.53092135,86.74355783
2017-01-03T04:15:00+00:00,11.104917,98.53092135,86.74355783
2017-01-03T04:30:00+00:00,11.1334,98.53092135,86.74355783
2017-01-03T04:45:00+00:00,11.111802,98.53092135,86.74355783
2017-01-03T05:00:00+00:00,11.182421,98.53092135,86.74355783
2017-01-03T05:15:00+00:00,11.19337,98.53092135,86.74355783
2017-01-03T05:30:00+00:00,11.177505,98.53092135,86.74355783
2017-01-03T05:45:00+00:00,14.016009,98.53092135,86.74355783
2017-01-03T06:00:00+00:00,25.089953,98.53092135,86.74355783
2017-01-03T06:15:00+00:00,30.622673,98.53092135,86.74355783
2017-01-03T06:30:00+00:00,35.892159,98.53092135,86.74355783
2017-01-03T06:45:00+00:00,38.185287,98.53092135,86.74355783
2017-01-03T07:00:00+00:00,37.822709,98.53092135,86.74355783
2017-01-03T07:15:00+00:00,38.37323,98.53092135,86.74355783
